ID,Response
56478,1
56479,0
56480,1
56481,0
56482,1
56483,1
56484,0
56485,1
56486,0
56487,1
56488,0
56489,1
56490,0
56491,1
56492,0
56493,1
56494,1
56495,0
56496,0
56497,0
56498,0
56499,1
56500,0
56501,0
56502,1
56503,0
56504,0
56505,0
56506,1
56507,1
56508,0
56509,0
56510,1
56511,0
56512,1
56513,0
56514,1
56515,1
56516,0
56517,0
56518,1
56519,1
56520,0
56521,1
56522,1
56523,1
56524,1
56525,0
56526,0
56527,0
56528,1
56529,1
56530,0
56531,1
56532,0
56533,0
56534,0
56535,0
56536,0
56537,1
56538,0
56539,0
56540,1
56541,1
56542,0
56543,1
56544,1
56545,0
56546,0
56547,1
56548,1
56549,1
56550,1
56551,0
56552,0
56553,0
56554,0
56555,0
56556,1
56557,0
56558,0
56559,0
56560,1
56561,0
56562,1
56563,0
56564,0
56565,0
56566,1
56567,1
56568,0
56569,0
56570,1
56571,0
56572,0
56573,0
56574,1
56575,1
56576,1
56577,0
56578,0
56579,1
56580,1
56581,1
56582,0
56583,0
56584,1
56585,0
56586,0
56587,0
56588,0
56589,1
56590,1
56591,0
56592,0
56593,0
56594,1
56595,0
56596,1
56597,0
56598,1
56599,1
56600,0
56601,0
56602,0
56603,1
56604,0
56605,1
56606,0
56607,0
56608,0
56609,0
56610,1
56611,1
56612,1
56613,0
56614,0
56615,1
56616,1
56617,0
56618,0
56619,0
56620,0
56621,1
56622,1
56623,0
56624,0
56625,0
56626,0
56627,0
56628,1
56629,1
56630,0
56631,1
56632,1
56633,0
56634,0
56635,1
56636,0
56637,0
56638,0
56639,1
56640,1
56641,1
56642,0
56643,1
56644,1
56645,0
56646,0
56647,0
56648,1
56649,0
56650,0
56651,1
56652,1
56653,1
56654,1
56655,1
56656,0
56657,1
56658,0
56659,0
56660,0
56661,0
56662,1
56663,1
56664,0
56665,0
56666,1
56667,1
56668,0
56669,1
56670,1
56671,1
56672,0
56673,1
56674,1
56675,1
56676,1
56677,0
56678,1
56679,1
56680,0
56681,1
56682,0
56683,1
56684,1
56685,1
56686,1
56687,1
56688,1
56689,0
56690,1
56691,0
56692,0
56693,1
56694,0
56695,0
56696,1
56697,1
56698,0
56699,1
56700,0
56701,1
56702,1
56703,0
56704,0
56705,0
56706,0
56707,0
56708,1
56709,0
56710,0
56711,1
56712,0
56713,0
56714,1
56715,1
56716,0
56717,1
56718,0
56719,0
56720,1
56721,0
56722,0
56723,0
56724,0
56725,0
56726,0
56727,0
56728,1
56729,1
56730,1
56731,1
56732,0
56733,1
56734,1
56735,1
56736,0
56737,0
56738,0
56739,1
56740,1
56741,0
56742,1
56743,1
56744,1
56745,1
56746,1
56747,1
56748,0
56749,1
56750,0
56751,1
56752,0
56753,0
56754,0
56755,1
56756,1
56757,1
56758,0
56759,0
56760,1
56761,1
56762,0
56763,0
56764,1
56765,0
56766,1
56767,0
56768,0
56769,0
56770,0
56771,1
56772,0
56773,1
56774,1
56775,0
56776,0
56777,1
56778,1
56779,0
56780,0
56781,1
56782,0
56783,0
56784,0
56785,1
56786,0
56787,1
56788,1
56789,1
56790,0
56791,1
56792,1
56793,1
56794,1
56795,0
56796,0
56797,1
56798,0
56799,1
56800,1
56801,0
56802,0
56803,1
56804,1
56805,0
56806,0
56807,0
56808,0
56809,1
56810,0
56811,1
56812,0
56813,0
56814,0
56815,1
56816,1
56817,0
56818,0
56819,1
56820,0
56821,0
56822,1
56823,0
56824,0
56825,1
56826,1
56827,1
56828,0
56829,1
56830,0
56831,1
56832,1
56833,0
56834,1
56835,1
56836,0
56837,1
56838,1
56839,0
56840,1
56841,1
56842,1
56843,1
56844,0
56845,0
56846,1
56847,0
56848,1
56849,0
56850,0
56851,0
56852,0
56853,0
56854,0
56855,0
56856,0
56857,0
56858,0
56859,0
56860,0
56861,1
56862,0
56863,1
56864,1
56865,0
56866,1
56867,0
56868,1
56869,1
56870,1
56871,0
56872,0
56873,0
56874,1
56875,0
56876,1
56877,0
56878,1
56879,1
56880,0
56881,1
56882,1
56883,1
56884,1
56885,0
56886,0
56887,1
56888,0
56889,1
56890,0
56891,1
56892,1
56893,1
56894,1
56895,1
56896,1
56897,1
56898,0
56899,0
56900,0
56901,1
56902,1
56903,0
56904,1
56905,0
56906,0
56907,0
56908,1
56909,1
56910,1
56911,0
56912,0
56913,0
56914,1
56915,1
56916,0
56917,1
56918,0
56919,1
56920,0
56921,0
56922,1
56923,0
56924,0
56925,1
56926,1
56927,0
56928,1
56929,0
56930,0
56931,1
56932,0
56933,1
56934,0
56935,0
56936,0
56937,0
56938,1
56939,0
56940,0
56941,0
56942,0
56943,1
56944,1
56945,0
56946,1
56947,0
56948,0
56949,1
56950,0
56951,0
56952,1
56953,1
56954,1
56955,1
56956,1
56957,0
56958,1
56959,1
56960,0
56961,0
56962,0
56963,0
56964,0
56965,0
56966,0
56967,0
56968,1
56969,1
56970,0
56971,0
56972,1
56973,0
56974,0
56975,0
56976,0
56977,0
56978,1
56979,0
56980,1
56981,1
56982,0
56983,1
56984,1
56985,1
56986,1
56987,1
56988,1
56989,1
56990,1
56991,0
56992,1
56993,1
56994,1
56995,1
56996,0
56997,0
56998,1
56999,1
57000,1
57001,1
57002,1
57003,0
57004,1
57005,1
57006,0
57007,0
57008,1
57009,0
57010,0
57011,0
57012,1
57013,0
57014,1
57015,1
57016,0
57017,1
57018,1
57019,0
57020,1
57021,1
57022,0
57023,0
57024,1
57025,0
57026,1
57027,0
57028,1
57029,0
57030,0
57031,1
57032,0
57033,0
57034,0
57035,0
57036,0
57037,0
57038,0
57039,0
57040,1
57041,1
57042,1
57043,0
57044,0
57045,0
57046,0
57047,1
57048,0
57049,1
57050,0
57051,0
57052,1
57053,1
57054,1
57055,1
57056,0
57057,1
57058,1
57059,1
57060,0
57061,0
57062,0
57063,1
57064,0
57065,0
57066,0
57067,1
57068,0
57069,1
57070,1
57071,1
57072,0
57073,0
57074,1
57075,0
57076,1
57077,1
57078,0
57079,1
57080,1
57081,1
57082,1
57083,0
57084,0
57085,0
57086,1
57087,0
57088,1
57089,1
57090,1
57091,0
57092,1
57093,0
57094,1
57095,0
57096,1
57097,0
57098,1
57099,0
57100,0
57101,0
57102,1
57103,0
57104,1
57105,1
57106,0
57107,0
57108,1
57109,0
57110,0
57111,1
57112,0
57113,1
57114,0
57115,0
57116,1
57117,0
57118,1
57119,0
57120,0
57121,0
57122,1
57123,0
57124,1
57125,0
57126,0
57127,0
57128,1
57129,0
57130,0
57131,0
57132,0
57133,1
57134,1
57135,0
57136,1
57137,1
57138,0
57139,0
57140,0
57141,0
57142,1
57143,1
57144,0
57145,0
57146,0
57147,1
57148,1
57149,1
57150,0
57151,1
57152,1
57153,1
57154,1
57155,1
57156,0
57157,0
57158,1
57159,0
57160,1
57161,1
57162,0
57163,0
57164,0
57165,1
57166,1
57167,1
57168,0
57169,0
57170,1
57171,0
57172,0
57173,1
57174,1
57175,0
57176,1
57177,0
57178,1
57179,0
57180,0
57181,0
57182,0
57183,1
57184,1
57185,1
57186,1
57187,1
57188,1
57189,1
57190,1
57191,1
57192,0
57193,1
57194,1
57195,1
57196,0
57197,1
57198,0
57199,0
57200,1
57201,0
57202,1
57203,0
57204,0
57205,0
57206,1
57207,0
57208,0
57209,0
57210,0
57211,0
57212,0
57213,1
57214,1
57215,1
57216,1
57217,0
57218,0
57219,1
57220,0
57221,0
57222,0
57223,1
57224,0
57225,0
57226,1
57227,0
57228,0
57229,1
57230,1
57231,1
57232,0
57233,0
57234,0
57235,1
57236,0
57237,0
57238,1
57239,1
57240,0
57241,0
57242,1
57243,0
57244,0
57245,1
57246,1
57247,0
57248,0
57249,0
57250,1
57251,0
57252,0
57253,0
57254,1
57255,1
57256,0
57257,0
57258,1
57259,1
57260,1
57261,1
57262,0
57263,1
57264,0
57265,0
57266,1
57267,1
57268,1
57269,1
57270,0
57271,0
57272,1
57273,1
57274,1
57275,0
57276,1
57277,0
57278,0
57279,0
57280,1
57281,1
57282,1
57283,1
57284,0
57285,1
57286,1
57287,1
57288,1
57289,1
57290,1
57291,0
57292,1
57293,0
57294,1
57295,0
57296,1
57297,0
57298,0
57299,0
57300,0
57301,1
57302,0
57303,0
57304,0
57305,0
57306,1
57307,0
57308,0
57309,0
57310,0
57311,1
57312,1
57313,1
57314,1
57315,1
57316,1
57317,0
57318,0
57319,1
57320,0
57321,0
57322,1
57323,0
57324,1
57325,0
57326,1
57327,1
57328,0
57329,0
57330,0
57331,0
57332,1
57333,0
57334,0
57335,1
57336,0
57337,1
57338,1
57339,1
57340,0
57341,1
57342,1
57343,0
57344,0
57345,1
57346,0
57347,0
57348,0
57349,1
57350,0
57351,1
57352,1
57353,1
57354,1
57355,1
57356,1
57357,0
57358,0
57359,0
57360,1
57361,1
57362,1
57363,0
57364,0
57365,0
57366,0
57367,0
57368,1
57369,0
57370,1
57371,0
57372,0
57373,1
57374,0
57375,1
57376,1
57377,1
57378,0
57379,1
57380,0
57381,1
57382,1
57383,1
57384,0
57385,1
57386,1
57387,1
57388,0
57389,1
57390,0
57391,1
57392,0
57393,1
57394,1
57395,0
57396,0
57397,1
57398,0
57399,1
57400,0
57401,0
57402,1
57403,0
57404,1
57405,0
57406,1
57407,1
57408,0
57409,1
57410,0
57411,0
57412,1
57413,0
57414,0
57415,1
57416,1
57417,1
57418,1
57419,0
57420,1
57421,1
57422,0
57423,0
57424,1
57425,0
57426,0
57427,1
57428,0
57429,1
57430,0
57431,1
57432,0
57433,1
57434,1
57435,0
57436,1
57437,1
57438,0
57439,0
57440,0
57441,0
57442,1
57443,1
57444,0
57445,0
57446,1
57447,0
57448,0
57449,1
57450,0
57451,0
57452,1
57453,0
57454,0
57455,0
57456,0
57457,1
57458,0
57459,1
57460,0
57461,1
57462,0
57463,0
57464,0
57465,0
57466,0
57467,1
57468,0
57469,0
57470,1
57471,0
57472,1
57473,1
57474,0
57475,0
57476,1
57477,1
57478,0
57479,0
57480,1
57481,0
57482,0
57483,0
57484,0
57485,1
57486,0
57487,1
57488,0
57489,0
57490,0
57491,0
57492,1
57493,0
57494,0
57495,0
57496,0
57497,0
57498,0
57499,1
57500,0
57501,0
57502,0
57503,0
57504,1
57505,0
57506,1
57507,0
57508,0
57509,1
57510,0
57511,1
57512,0
57513,0
57514,0
57515,1
57516,0
57517,0
57518,0
57519,1
57520,0
57521,1
57522,0
57523,1
57524,1
57525,1
57526,0
57527,0
57528,0
57529,1
57530,0
57531,1
57532,1
57533,0
57534,0
57535,0
57536,1
57537,0
57538,0
57539,0
57540,1
57541,1
57542,0
57543,0
57544,0
57545,1
57546,0
57547,1
57548,0
57549,1
57550,1
57551,1
57552,0
57553,0
57554,0
57555,1
57556,1
57557,0
57558,0
57559,1
57560,0
57561,0
57562,0
57563,1
57564,0
57565,1
57566,1
57567,0
57568,0
57569,0
57570,0
57571,1
57572,1
57573,0
57574,1
57575,0
57576,0
57577,1
57578,0
57579,1
57580,1
57581,1
57582,0
57583,0
57584,0
57585,0
57586,0
57587,0
57588,1
57589,1
57590,1
57591,1
57592,1
57593,0
57594,0
57595,0
57596,1
57597,1
57598,0
57599,1
57600,0
57601,1
57602,0
57603,1
57604,1
57605,0
57606,0
57607,0
57608,1
57609,0
57610,0
57611,1
57612,0
57613,0
57614,0
57615,1
57616,1
57617,1
57618,1
57619,0
57620,1
57621,1
57622,1
57623,1
57624,0
57625,1
57626,1
57627,1
57628,0
57629,0
57630,0
57631,1
57632,0
57633,1
57634,1
57635,1
57636,0
57637,0
57638,1
57639,0
57640,0
57641,1
57642,1
57643,1
57644,0
57645,0
57646,1
57647,0
57648,1
57649,1
57650,0
57651,1
57652,1
57653,1
57654,1
57655,1
57656,0
57657,1
57658,0
57659,1
57660,1
57661,0
57662,0
57663,1
57664,0
57665,1
57666,1
57667,1
57668,0
57669,1
57670,0
57671,1
57672,1
57673,0
57674,1
57675,1
57676,0
57677,1
57678,0
57679,0
57680,1
57681,0
57682,1
57683,0
57684,0
57685,1
57686,1
57687,0
57688,1
57689,0
57690,0
57691,1
57692,1
57693,1
57694,0
57695,0
57696,0
57697,1
57698,1
57699,1
57700,0
57701,0
57702,0
57703,1
57704,0
57705,1
57706,1
57707,0
57708,0
57709,0
57710,0
57711,1
57712,0
57713,1
57714,0
57715,1
57716,0
57717,0
57718,0
57719,0
57720,0
57721,0
57722,1
57723,0
57724,0
57725,1
57726,1
57727,0
57728,0
57729,0
57730,0
57731,1
57732,1
57733,1
57734,0
57735,1
57736,0
57737,1
57738,1
57739,1
57740,0
57741,0
57742,0
57743,1
57744,0
57745,0
57746,0
57747,1
57748,1
57749,0
57750,1
57751,1
57752,1
57753,0
57754,0
57755,1
57756,0
57757,1
57758,0
57759,1
57760,0
57761,1
57762,1
57763,0
57764,1
57765,1
57766,0
57767,0
57768,0
57769,1
57770,0
57771,0
57772,1
57773,1
57774,0
57775,0
57776,1
57777,1
57778,0
57779,0
57780,0
57781,0
57782,1
57783,0
57784,0
57785,1
57786,0
57787,1
57788,1
57789,1
57790,1
57791,1
57792,1
57793,1
57794,1
57795,1
57796,0
57797,1
57798,0
57799,0
57800,1
57801,0
57802,0
57803,1
57804,0
57805,1
57806,1
57807,0
57808,0
57809,0
57810,1
57811,1
57812,0
57813,0
57814,1
57815,1
57816,0
57817,0
57818,0
57819,0
57820,1
57821,0
57822,1
57823,1
57824,1
57825,1
57826,0
57827,0
57828,0
57829,1
57830,0
57831,0
57832,0
57833,0
57834,1
57835,1
57836,1
57837,0
57838,1
57839,0
57840,1
57841,0
57842,1
57843,0
57844,0
57845,1
57846,0
57847,1
57848,1
57849,1
57850,0
57851,1
57852,1
57853,0
57854,0
57855,1
57856,0
57857,0
57858,0
57859,1
57860,1
57861,1
57862,1
57863,1
57864,0
57865,1
57866,0
57867,1
57868,0
57869,1
57870,0
57871,0
57872,1
57873,1
57874,0
57875,1
57876,0
57877,1
57878,0
57879,0
57880,0
57881,0
57882,0
57883,0
57884,1
57885,1
57886,0
57887,1
57888,0
57889,0
57890,0
57891,1
57892,0
57893,0
57894,0
57895,1
57896,1
57897,0
57898,0
57899,0
57900,0
57901,1
57902,0
57903,1
57904,0
57905,1
57906,1
57907,0
57908,0
57909,0
57910,0
57911,1
57912,0
57913,0
57914,0
57915,0
57916,1
57917,0
57918,0
57919,1
57920,1
57921,1
57922,1
57923,1
57924,1
57925,1
57926,0
57927,0
57928,0
57929,1
57930,0
57931,0
57932,0
57933,1
57934,1
57935,1
57936,0
57937,0
57938,1
57939,0
57940,1
57941,0
57942,0
57943,0
57944,0
57945,1
57946,1
57947,0
57948,1
57949,0
57950,1
57951,1
57952,1
57953,0
57954,1
57955,1
57956,0
57957,0
57958,0
57959,0
57960,0
57961,1
57962,0
57963,0
57964,1
57965,0
57966,1
57967,1
57968,1
57969,0
57970,1
57971,0
57972,0
57973,0
57974,0
57975,0
57976,0
57977,0
57978,1
57979,1
57980,0
57981,0
57982,1
57983,1
57984,1
57985,0
57986,1
57987,1
57988,0
57989,0
57990,1
57991,1
57992,1
57993,0
57994,0
57995,1
57996,0
57997,0
57998,1
57999,0
58000,0
58001,0
58002,1
58003,1
58004,1
58005,1
58006,1
58007,0
58008,1
58009,1
58010,0
58011,0
58012,1
58013,0
58014,0
58015,0
58016,0
58017,1
58018,1
58019,0
58020,1
58021,1
58022,0
58023,1
58024,1
58025,1
58026,1
58027,0
58028,1
58029,1
58030,1
58031,1
58032,0
58033,1
58034,0
58035,0
58036,1
58037,0
58038,1
58039,1
58040,1
58041,0
58042,0
58043,0
58044,0
58045,1
58046,1
58047,1
58048,1
58049,0
58050,0
58051,0
58052,0
58053,1
58054,0
58055,0
58056,0
58057,0
58058,1
58059,1
58060,1
58061,0
58062,1
58063,0
58064,1
58065,1
58066,1
58067,1
58068,0
58069,1
58070,0
58071,0
58072,1
58073,1
58074,1
58075,0
58076,1
58077,0
58078,0
58079,1
58080,0
58081,1
58082,1
58083,0
58084,1
58085,0
58086,1
58087,0
58088,0
58089,1
58090,0
58091,0
58092,0
58093,1
58094,0
58095,1
58096,1
58097,1
58098,0
58099,0
58100,0
58101,1
58102,1
58103,0
58104,0
58105,1
58106,1
58107,1
58108,0
58109,0
58110,0
58111,1
58112,1
58113,0
58114,0
58115,0
58116,0
58117,1
58118,0
58119,0
58120,1
58121,0
58122,1
58123,0
58124,0
58125,1
58126,1
58127,0
58128,0
58129,0
58130,0
58131,1
58132,0
58133,0
58134,0
58135,0
58136,1
58137,1
58138,1
58139,1
58140,0
58141,1
58142,1
58143,1
58144,0
58145,1
58146,1
58147,0
58148,1
58149,1
58150,1
58151,1
58152,1
58153,0
58154,0
58155,1
58156,0
58157,0
58158,1
58159,1
58160,1
58161,0
58162,0
58163,1
58164,0
58165,1
58166,0
58167,1
58168,1
58169,1
58170,0
58171,1
58172,0
58173,0
58174,0
58175,1
58176,1
58177,0
58178,1
58179,0
58180,0
58181,1
58182,0
58183,1
58184,0
58185,1
58186,1
58187,0
58188,1
58189,1
58190,0
58191,1
58192,0
58193,0
58194,1
58195,0
58196,1
58197,0
58198,0
58199,0
58200,1
58201,0
58202,0
58203,1
58204,0
58205,1
58206,0
58207,1
58208,0
58209,1
58210,1
58211,0
58212,1
58213,1
58214,1
58215,1
58216,1
58217,1
58218,1
58219,1
58220,0
58221,1
58222,1
58223,0
58224,1
58225,1
58226,0
58227,1
58228,0
58229,1
58230,0
58231,0
58232,1
58233,0
58234,0
58235,0
58236,0
58237,0
58238,0
58239,0
58240,0
58241,1
58242,0
58243,1
58244,1
58245,1
58246,0
58247,0
58248,0
58249,1
58250,0
58251,1
58252,0
58253,1
58254,0
58255,0
58256,0
58257,1
58258,0
58259,0
58260,1
58261,0
58262,1
58263,1
58264,0
58265,0
58266,0
58267,0
58268,1
58269,0
58270,1
58271,1
58272,0
58273,1
58274,1
58275,0
58276,0
58277,0
58278,0
58279,1
58280,1
58281,1
58282,0
58283,1
58284,0
58285,0
58286,1
58287,0
58288,0
58289,0
58290,0
58291,1
58292,1
58293,0
58294,1
58295,1
58296,1
58297,1
58298,0
58299,1
58300,0
58301,1
58302,0
58303,0
58304,0
58305,0
58306,0
58307,1
58308,1
58309,1
58310,0
58311,1
58312,1
58313,1
58314,1
58315,1
58316,0
58317,0
58318,1
58319,1
58320,0
58321,0
58322,1
58323,0
58324,0
58325,1
58326,1
58327,1
58328,1
58329,0
58330,0
58331,1
58332,1
58333,0
58334,0
58335,0
58336,0
58337,0
58338,1
58339,1
58340,0
58341,1
58342,0
58343,1
58344,0
58345,0
58346,1
58347,0
58348,1
58349,0
58350,1
58351,1
58352,1
58353,0
58354,0
58355,1
58356,1
58357,0
58358,1
58359,1
58360,0
58361,1
58362,1
58363,1
58364,1
58365,1
58366,0
58367,1
58368,1
58369,0
58370,0
58371,1
58372,1
58373,0
58374,0
58375,1
58376,1
58377,0
58378,1
58379,1
58380,1
58381,0
58382,0
58383,0
58384,0
58385,0
58386,0
58387,1
58388,1
58389,0
58390,0
58391,0
58392,1
58393,0
58394,1
58395,1
58396,1
58397,1
58398,0
58399,0
58400,0
58401,0
58402,0
58403,0
58404,0
58405,0
58406,1
58407,1
58408,0
58409,0
58410,1
58411,1
58412,0
58413,1
58414,0
58415,1
58416,0
58417,1
58418,1
58419,0
58420,0
58421,1
58422,1
58423,1
58424,1
58425,0
58426,1
58427,0
58428,0
58429,1
58430,1
58431,0
58432,1
58433,0
58434,0
58435,0
58436,0
58437,0
58438,0
58439,0
58440,1
58441,0
58442,0
58443,0
58444,0
58445,1
58446,1
58447,0
58448,0
58449,0
58450,0
58451,0
58452,1
58453,1
58454,0
58455,0
58456,1
58457,1
58458,1
58459,1
58460,1
58461,0
58462,0
58463,1
58464,0
58465,0
58466,1
58467,1
58468,1
58469,0
58470,1
58471,0
58472,1
58473,0
58474,1
58475,0
58476,0
58477,1
58478,0
58479,0
58480,0
58481,0
58482,1
58483,0
58484,0
58485,1
58486,1
58487,0
58488,1
58489,0
58490,1
58491,1
58492,1
58493,1
58494,1
58495,0
58496,1
58497,0
58498,0
58499,1
58500,0
58501,0
58502,1
58503,0
58504,1
58505,0
58506,0
58507,0
58508,0
58509,0
58510,1
58511,0
58512,0
58513,0
58514,0
58515,1
58516,1
58517,0
58518,1
58519,0
58520,0
58521,1
58522,1
58523,1
58524,1
58525,0
58526,0
58527,0
58528,1
58529,0
58530,0
58531,1
58532,0
58533,1
58534,0
58535,1
58536,1
58537,0
58538,1
58539,1
58540,0
58541,1
58542,1
58543,0
58544,0
58545,0
58546,0
58547,1
58548,0
58549,1
58550,0
58551,0
58552,0
58553,1
58554,0
58555,0
58556,1
58557,0
58558,1
58559,1
58560,0
58561,1
58562,1
58563,1
58564,1
58565,1
58566,1
58567,0
58568,1
58569,0
58570,1
58571,0
58572,0
58573,1
58574,1
58575,0
58576,1
58577,0
58578,0
58579,0
58580,1
58581,1
58582,1
58583,1
58584,1
58585,0
58586,1
58587,1
58588,1
58589,0
58590,1
58591,1
58592,1
58593,0
58594,0
58595,1
58596,0
58597,1
58598,0
58599,1
58600,1
58601,1
58602,0
58603,1
58604,1
58605,1
58606,1
58607,1
58608,1
58609,1
58610,0
58611,1
58612,1
58613,0
58614,1
58615,1
58616,1
58617,0
58618,1
58619,0
58620,1
58621,1
58622,0
58623,1
58624,1
58625,0
58626,1
58627,0
58628,1
58629,1
58630,0
58631,0
58632,0
58633,0
58634,1
58635,1
58636,1
58637,1
58638,0
58639,1
58640,1
58641,1
58642,0
58643,1
58644,0
58645,0
58646,1
58647,0
58648,1
58649,1
58650,1
58651,1
58652,0
58653,1
58654,1
58655,1
58656,0
58657,0
58658,1
58659,1
58660,0
58661,0
58662,1
58663,0
58664,1
58665,1
58666,1
58667,0
58668,0
58669,0
58670,1
58671,0
58672,1
58673,0
58674,1
58675,1
58676,1
58677,0
58678,0
58679,1
58680,1
58681,1
58682,1
58683,0
58684,0
58685,0
58686,0
58687,0
58688,0
58689,1
58690,1
58691,1
58692,0
58693,1
58694,0
58695,1
58696,1
58697,1
58698,0
58699,1
58700,1
58701,1
58702,1
58703,0
58704,0
58705,1
58706,0
58707,0
58708,0
58709,1
58710,1
58711,0
58712,0
58713,0
58714,0
58715,1
58716,0
58717,1
58718,0
58719,0
58720,0
58721,1
58722,1
58723,1
58724,1
58725,1
58726,1
58727,0
58728,0
58729,0
58730,0
58731,1
58732,0
58733,1
58734,0
58735,1
58736,0
58737,1
58738,0
58739,1
58740,1
58741,1
58742,1
58743,0
58744,1
58745,0
58746,0
58747,1
58748,0
58749,0
58750,0
58751,1
58752,0
58753,0
58754,0
58755,0
58756,0
58757,1
58758,0
58759,0
58760,0
58761,1
58762,1
58763,0
58764,1
58765,1
58766,1
58767,1
58768,1
58769,1
58770,0
58771,0
58772,1
58773,0
58774,0
58775,0
58776,0
58777,1
58778,1
58779,0
58780,1
58781,1
58782,1
58783,1
58784,0
58785,0
58786,0
58787,1
58788,0
58789,0
58790,1
58791,0
58792,0
58793,0
58794,1
58795,1
58796,0
58797,1
58798,1
58799,1
58800,0
58801,1
58802,0
58803,1
58804,1
58805,0
58806,0
58807,0
58808,0
58809,0
58810,0
58811,0
58812,1
58813,1
58814,0
58815,1
58816,1
58817,1
58818,1
58819,0
58820,1
58821,1
58822,0
58823,1
58824,0
58825,0
58826,0
58827,1
58828,0
58829,1
58830,0
58831,0
58832,1
58833,0
58834,0
58835,0
58836,1
58837,1
58838,0
58839,1
58840,0
58841,0
58842,0
58843,1
58844,0
58845,1
58846,0
58847,0
58848,1
58849,0
58850,0
58851,1
58852,0
58853,1
58854,0
58855,0
58856,0
58857,0
58858,0
58859,1
58860,0
58861,1
58862,1
58863,1
58864,1
58865,0
58866,0
58867,0
58868,1
58869,0
58870,1
58871,1
58872,0
58873,1
58874,0
58875,1
58876,1
58877,1
58878,0
58879,1
58880,1
58881,1
58882,0
58883,1
58884,1
58885,1
58886,1
58887,0
58888,1
58889,0
58890,0
58891,1
58892,0
58893,1
58894,0
58895,1
58896,0
58897,1
58898,0
58899,1
58900,1
58901,0
58902,0
58903,1
58904,1
58905,0
58906,0
58907,1
58908,1
58909,0
58910,1
58911,1
58912,0
58913,1
58914,1
58915,1
58916,1
58917,0
58918,0
58919,1
58920,1
58921,1
58922,0
58923,0
58924,1
58925,1
58926,1
58927,0
58928,1
58929,0
58930,1
58931,1
58932,0
58933,0
58934,1
58935,0
58936,1
58937,1
58938,0
58939,0
58940,1
58941,1
58942,0
58943,0
58944,0
58945,0
58946,1
58947,0
58948,0
58949,0
58950,1
58951,1
58952,0
58953,0
58954,0
58955,0
58956,1
58957,0
58958,0
58959,0
58960,1
58961,1
58962,0
58963,0
58964,1
58965,1
58966,1
58967,1
58968,0
58969,0
58970,1
58971,1
58972,0
58973,0
58974,0
58975,0
58976,1
58977,1
58978,0
58979,1
58980,1
58981,1
58982,0
58983,0
58984,0
58985,0
58986,1
58987,0
58988,0
58989,1
58990,0
58991,0
58992,1
58993,1
58994,1
58995,1
58996,1
58997,0
58998,0
58999,1
59000,1
59001,0
59002,0
59003,1
59004,0
59005,0
59006,1
59007,0
59008,0
59009,0
59010,0
59011,0
59012,1
59013,0
59014,0
59015,1
59016,0
59017,0
59018,0
59019,1
59020,0
59021,0
59022,0
59023,0
59024,1
59025,0
59026,1
59027,1
59028,0
59029,1
59030,0
59031,0
59032,1
59033,1
59034,0
59035,1
59036,1
59037,0
59038,1
59039,1
59040,1
59041,0
59042,1
59043,0
59044,1
59045,0
59046,0
59047,0
59048,0
59049,1
59050,0
59051,0
59052,0
59053,1
59054,0
59055,0
59056,0
59057,1
59058,1
59059,1
59060,1
59061,0
59062,1
59063,0
59064,0
59065,1
59066,0
59067,1
59068,1
59069,1
59070,1
59071,1
59072,0
59073,1
59074,1
59075,0
59076,1
59077,0
59078,0
59079,1
59080,0
59081,1
59082,1
59083,1
59084,1
59085,0
59086,1
59087,0
59088,0
59089,1
59090,0
59091,1
59092,0
59093,1
59094,0
59095,1
59096,1
59097,1
59098,0
59099,0
59100,1
59101,0
59102,0
59103,1
59104,0
59105,1
59106,0
59107,1
59108,0
59109,0
59110,0
59111,1
59112,1
59113,0
59114,1
59115,0
59116,0
59117,1
59118,1
59119,0
59120,1
59121,0
59122,1
59123,1
59124,1
59125,1
59126,0
59127,0
59128,1
59129,1
59130,1
59131,0
59132,1
59133,1
59134,0
59135,0
59136,1
59137,0
59138,0
59139,0
59140,1
59141,0
59142,1
59143,1
59144,1
59145,1
59146,0
59147,1
59148,0
59149,0
59150,0
59151,0
59152,1
59153,1
59154,1
59155,0
59156,0
59157,1
59158,0
59159,1
59160,0
59161,1
59162,0
59163,1
59164,1
59165,1
59166,1
59167,0
59168,1
59169,0
59170,1
59171,1
59172,0
59173,1
59174,1
59175,1
59176,1
59177,0
59178,0
59179,0
59180,0
59181,1
59182,0
59183,1
59184,0
59185,0
59186,1
59187,1
59188,1
59189,1
59190,0
59191,1
59192,1
59193,0
59194,1
59195,0
59196,0
59197,1
59198,0
59199,1
59200,1
59201,1
59202,0
59203,0
59204,1
59205,0
59206,1
59207,1
59208,0
59209,0
59210,1
59211,1
59212,0
59213,0
59214,1
59215,1
59216,1
59217,1
59218,1
59219,0
59220,0
59221,0
59222,0
59223,0
59224,0
59225,0
59226,0
59227,0
59228,1
59229,0
59230,0
59231,1
59232,1
59233,1
59234,1
59235,0
59236,0
59237,0
59238,1
59239,0
59240,1
59241,0
59242,1
59243,0
59244,1
59245,1
59246,1
59247,0
59248,1
59249,1
59250,1
59251,0
59252,1
59253,0
59254,1
59255,0
59256,0
59257,1
59258,1
59259,1
59260,0
59261,1
59262,0
59263,1
59264,0
59265,0
59266,0
59267,0
59268,1
59269,1
59270,0
59271,0
59272,1
59273,1
59274,1
59275,0
